STU_ID,X1RACE,X1SEX,X1SES,X1SCIEFF,N1COURSE,X1SCIID,X1SCIUTI,X1SCIINT,S1TEFRNDS,S1TEACTIV,S1TEPOPULAR,S1TEMAKEFUN,X1CONTROL,X1LOCALE,N1SEX,X1TSRACE,X1TSCERT,N1HIDEG,N1SCIJOB,N1ALTCERT,N1SCIYRS912,N1GROUP,N1INTEREST,N1CONCEPTS,N1TERMS,S1STCHVALUES,S1STCHRESPCT,S1STCHFAIR,S1STCHCONF,S1STCHMISTKE,X3TGPAENG,X3TGPAMAT,X3TGPASCI,COURSE_TYPE,ALTCERT,SCIJOB,X1GEN,SCH_CONTROL,N1GEN,SCH_LOCALE
32814,,2.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,2.0,1.5,1.5,Other Science,Yes,Yes,Female,Public,,Suburban
32815,8.0,2.0,-0.4046,0.25,,-0.33,-0.89,0.56,3.0,2.0,3.0,3.0,2,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,Other Science,Yes,Yes,Female,Non-public,,City
32816,8.0,2.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,3.0,2.5,2.5,Other Science,Yes,Yes,Female,Public,,Suburban
32817,1.0,2.0,0.8512,1.83,6.0,1.52,1.69,1.71,4.0,4.0,4.0,4.0,1,1,2.0,8.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,Physical Science,No,Yes,Female,Public,Female,City
32818,8.0,1.0,0.6144,-0.48,11.0,-0.33,-1.32,-0.17,3.0,3.0,3.0,3.0,2,2,2.0,8.0,1.0,4.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.5,3.5,3.0,Life Science,Yes,No,Male,Non-public,Female,Suburban
32819,8.0,2.0,0.13,-0.9,4.0,0.27,-0.89,-0.67,3.0,,3.0,3.0,2,1,1.0,8.0,1.0,5.0,1.0,1.0,9.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.5,3.5,3.0,Earth Science,Yes,Yes,Female,Non-public,Male,City
32820,5.0,1.0,0.1587,,,0.27,,,2.0,2.0,3.0,4.0,1,4,,,,,,,,,,,,,,,,,2.0,2.5,2.0,Other Science,Yes,Yes,Male,Public,,Rural
32821,8.0,1.0,0.9257,,,0.94,,,3.0,4.0,4.0,4.0,1,4,,,,,,,,,,,,,,,,,1.5,1.5,1.0,Other Science,Yes,Yes,Male,Public,,Rural
32822,5.0,1.0,-0.5367,,4.0,2.15,,,3.0,3.0,4.0,4.0,1,4,2.0,8.0,1.0,4.0,1.0,0.0,11.0,1.0,3.0,4.0,3.0,,,,,,2.0,2.0,2.0,Earth Science,No,Yes,Male,Public,Female,Rural
32823,8.0,2.0,0.4716,1.83,1.0,1.52,-0.47,0.86,4.0,4.0,4.0,4.0,1,2,2.0,8.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,3.5,4.0,Other Science,No,Yes,Female,Public,Female,Suburban
32824,8.0,2.0,1.1049,-1.21,3.0,-0.3,-0.89,-1.38,2.0,2.0,2.0,3.0,2,2,2.0,2.0,1.0,3.0,0.0,0.0,6.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.5,2.5,Earth Science,No,No,Female,Non-public,Female,Suburban
32825,8.0,1.0,-0.2411,-0.89,11.0,0.91,1.27,0.16,3.0,3.0,3.0,3.0,1,4,2.0,8.0,3.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.5,1.0,3.0,Life Science,No,No,Male,Public,Female,Rural
32826,3.0,2.0,0.2573,-0.46,,0.27,1.69,0.16,2.0,2.0,4.0,4.0,1,1,2.0,8.0,3.0,3.0,0.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,2.5,2.5,3.0,Other Science,No,No,Female,Public,Female,City
32827,8.0,1.0,0.3496,0.25,4.0,1.52,-0.33,-0.39,3.0,3.0,3.0,3.0,1,1,2.0,8.0,1.0,4.0,1.0,1.0,21.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.5,2.0,2.5,Earth Science,Yes,Yes,Male,Public,Female,City
32828,8.0,2.0,1.7222,-0.59,,0.91,0.66,-1.84,4.0,3.0,4.0,4.0,1,2,2.0,8.0,1.0,4.0,1.0,1.0,25.0,,,,,3.0,3.0,3.0,4.0,3.0,3.5,3.0,3.0,Other Science,Yes,Yes,Female,Public,Female,Suburban
32829,8.0,1.0,0.1719,0.68,16.0,2.15,,1.7,3.0,4.0,4.0,4.0,2,3,1.0,8.0,1.0,3.0,0.0,1.0,26.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.5,2.5,3.0,Physical Science,Yes,No,Male,Non-public,Male,Town
32830,5.0,2.0,-1.1017,-1.33,2.0,-0.33,0.1,-1.38,2.0,3.0,4.0,4.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,10.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.0,Life Science,No,No,Female,Public,Female,Suburban
32831,5.0,2.0,-1.1739,-1.63,,-1.57,-0.2,-1.0,3.0,3.0,4.0,4.0,1,2,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.5,2.0,Other Science,Yes,Yes,Female,Public,,Suburban
32832,3.0,1.0,-0.2262,-2.91,,-1.57,-3.1,-0.73,4.0,4.0,4.0,4.0,1,2,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,Other Science,Yes,Yes,Male,Public,,Suburban
32834,6.0,2.0,-1.2098,,6.0,1.52,1.69,1.31,3.0,3.0,4.0,4.0,1,2,1.0,8.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.5,3.5,3.5,Physical Science,Yes,Yes,Female,Public,Male,Suburban
32835,6.0,2.0,-0.1799,-2.91,,-1.57,-3.1,-2.59,1.0,1.0,4.0,4.0,1,3,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,Other Science,Yes,Yes,Female,Public,,Town
32836,8.0,1.0,-0.3747,0.25,4.0,-0.33,-0.33,-0.67,3.0,2.0,3.0,3.0,1,2,1.0,8.0,1.0,4.0,0.0,0.0,15.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,Earth Science,No,No,Male,Public,Male,Suburban
32837,8.0,1.0,-1.2736,1.83,,0.91,1.69,1.7,1.0,2.0,4.0,1.0,1,4,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.25,Other Science,Yes,Yes,Male,Public,,Rural
32838,8.0,2.0,-0.1434,-0.49,4.0,-0.97,-0.47,-1.77,1.0,1.0,4.0,2.0,2,2,2.0,8.0,1.0,6.0,0.0,0.0,26.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.5,2.5,2.5,Earth Science,No,No,Female,Non-public,Female,Suburban
32839,8.0,1.0,0.2344,1.83,11.0,1.52,1.69,2.03,3.0,3.0,2.0,1.0,1,3,2.0,8.0,1.0,3.0,0.0,0.0,12.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.5,0.5,1.5,Life Science,No,No,Male,Public,Female,Town
32840,3.0,1.0,-0.9952,,,,,,1.0,3.0,1.0,2.0,1,3,,,,,,,,,,,,,,,,,0.5,1.0,0.5,Other Science,Yes,Yes,Male,Public,,Town
32841,8.0,2.0,1.0269,-0.05,11.0,0.27,-0.89,0.16,1.0,1.0,1.0,1.0,2,1,2.0,8.0,3.0,3.0,0.0,0.0,15.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.5,3.5,3.0,Life Science,No,No,Female,Non-public,Female,City
32842,6.0,2.0,-0.3362,,7.0,0.91,0.1,0.16,2.0,2.0,3.0,3.0,1,2,2.0,8.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,,,,Physical Science,No,No,Female,Public,Female,Suburban
32843,5.0,1.0,0.2626,-0.59,,-0.33,-0.33,-0.23,4.0,4.0,4.0,4.0,2,3,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,,,,Other Science,Yes,Yes,Male,Non-public,,Town
32844,8.0,1.0,-0.3389,1.83,,0.91,0.71,-0.98,1.0,1.0,3.0,4.0,1,2,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,3.5,3.0,4.0,Other Science,Yes,Yes,Male,Public,,Suburban
32845,8.0,2.0,0.6931,1.53,,1.55,1.69,1.71,3.0,3.0,2.0,2.0,1,2,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.5,2.0,Other Science,Yes,Yes,Female,Public,,Suburban
32846,6.0,2.0,0.1044,0.68,11.0,1.52,1.27,1.25,3.0,3.0,4.0,4.0,1,4,1.0,8.0,1.0,4.0,0.0,0.0,6.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.5,2.5,Life Science,No,No,Female,Public,Male,Rural
32847,5.0,2.0,-0.2123,0.25,11.0,0.91,0.1,1.71,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,1.0,0.0,6.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.5,1.0,1.0,Life Science,No,Yes,Female,Public,Female,Suburban
32848,8.0,2.0,-0.5981,,,-0.94,,,3.0,2.0,4.0,4.0,1,3,,,,,,,,,,,,,,,,,3.0,3.5,3.0,Other Science,Yes,Yes,Female,Public,,Town
32849,8.0,2.0,0.8207,-0.77,6.0,0.91,0.15,0.41,3.0,2.0,3.0,3.0,1,3,2.0,8.0,1.0,4.0,1.0,1.0,10.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,Physical Science,Yes,Yes,Female,Public,Female,Town
32850,8.0,1.0,1.1476,-0.88,11.0,0.31,-1.64,-1.0,2.0,2.0,2.0,3.0,1,1,2.0,3.0,0.0,6.0,0.0,0.0,8.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.5,3.0,Life Science,No,No,Male,Public,Female,City
32851,8.0,1.0,-0.1201,,4.0,0.31,,,3.0,3.0,3.0,3.0,1,2,1.0,8.0,1.0,3.0,0.0,0.0,8.0,1.0,4.0,3.0,4.0,,,,,,3.5,3.0,3.0,Earth Science,No,No,Male,Public,Male,Suburban
32852,5.0,1.0,-1.3429,-2.49,,-0.33,,,1.0,2.0,4.0,4.0,1,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.25,0.25,0.5,Other Science,Yes,Yes,Male,Public,,City
32853,3.0,1.0,-0.0266,0.25,6.0,0.31,-0.47,-1.07,1.0,3.0,4.0,4.0,1,4,2.0,8.0,1.0,3.0,1.0,0.0,23.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.5,2.5,1.5,Physical Science,No,Yes,Male,Public,Female,Rural
32854,3.0,2.0,-1.1012,,,-0.94,,,3.0,2.0,3.0,2.0,1,4,,,,,,,,,,,,,,,,,1.5,1.0,2.5,Other Science,Yes,Yes,Female,Public,,Rural
32855,8.0,1.0,-0.4504,0.68,6.0,-0.33,1.27,0.56,3.0,2.0,3.0,3.0,1,4,1.0,8.0,1.0,4.0,0.0,0.0,5.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0,Physical Science,No,No,Male,Public,Male,Rural
32856,6.0,1.0,-0.5488,,,0.91,,,3.0,4.0,4.0,4.0,1,2,,,,,,,,,,,,,,,,,1.5,1.0,1.5,Other Science,Yes,Yes,Male,Public,,Suburban
32857,8.0,2.0,0.8618,-1.62,6.0,-0.94,-0.89,0.16,2.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,0.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.5,2.5,3.0,Physical Science,Yes,No,Female,Public,Female,Suburban
32858,8.0,2.0,0.0882,,,-0.33,,,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,,,,,,4.0,2.5,3.5,Other Science,Yes,Yes,Female,Public,,Suburban
32859,6.0,2.0,-0.2583,0.25,,-0.97,-0.47,-0.17,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.5,1.5,1.0,Other Science,Yes,Yes,Female,Public,,Suburban
32860,,2.0,,,1.0,,,,,,,,1,4,1.0,8.0,1.0,3.0,0.0,0.0,26.0,1.0,3.0,3.0,3.0,,,,,,3.0,1.5,3.0,Other Science,No,No,Female,Public,Male,Rural
32861,,2.0,,,,,,,,,,,1,1,2.0,8.0,1.0,6.0,1.0,0.0,10.0,,,,,,,,,,3.5,4.0,4.0,Other Science,No,Yes,Female,Public,Female,City
32862,5.0,1.0,0.4639,-0.9,,0.91,0.52,0.54,2.0,3.0,3.0,4.0,2,1,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.5,2.5,Other Science,Yes,Yes,Male,Non-public,,City
32863,8.0,1.0,0.4962,,,-0.33,,,2.0,3.0,3.0,4.0,1,1,,,,,,,,,,,,,,,,,3.5,3.0,3.5,Other Science,Yes,Yes,Male,Public,,City
32864,8.0,2.0,-0.2656,0.25,,0.91,1.69,0.49,3.0,3.0,3.0,3.0,1,3,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,Other Science,Yes,Yes,Female,Public,,Town
32865,,2.0,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,4.0,3.5,4.0,Other Science,Yes,Yes,Female,Public,,Rural
32866,8.0,2.0,1.3834,0.25,11.0,-0.33,-1.64,0.93,1.0,2.0,1.0,1.0,1,2,2.0,6.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.5,4.0,Life Science,Yes,No,Female,Public,Female,Suburban
32867,8.0,1.0,0.7132,-0.17,7.0,-1.57,-0.89,0.86,1.0,2.0,3.0,4.0,1,2,2.0,8.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.5,Physical Science,No,Yes,Male,Public,Female,Suburban
32868,8.0,2.0,0.0676,0.25,11.0,0.31,0.71,0.16,3.0,3.0,3.0,3.0,1,2,1.0,8.0,1.0,3.0,0.0,0.0,11.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.5,2.0,Life Science,No,No,Female,Public,Male,Suburban
32869,4.0,1.0,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,1.0,1.0,1.0,Other Science,Yes,Yes,Male,Public,,Rural
32870,8.0,1.0,0.226,-0.17,6.0,0.91,0.1,-0.67,4.0,4.0,4.0,3.0,2,1,1.0,8.0,1.0,6.0,1.0,0.0,18.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.5,Physical Science,No,Yes,Male,Non-public,Male,City
32871,6.0,1.0,-0.5819,,,-0.33,,,2.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,,,,,,1.5,1.0,1.5,Other Science,Yes,Yes,Male,Public,,Suburban
32872,4.0,1.0,,,,,,,,,,,1,2,2.0,8.0,1.0,4.0,0.0,0.0,9.0,,,,,,,,,,2.5,1.5,1.5,Other Science,No,No,Male,Public,Female,Suburban
32873,5.0,1.0,-0.5465,1.12,2.0,0.27,-0.33,1.0,3.0,3.0,3.0,4.0,1,4,2.0,8.0,1.0,3.0,0.0,0.0,26.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.5,2.5,Life Science,No,No,Male,Public,Female,Rural
32874,6.0,1.0,0.5441,1.53,7.0,0.91,0.1,-0.92,4.0,4.0,4.0,4.0,1,2,1.0,6.0,1.0,4.0,1.0,0.0,7.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.5,3.0,Physical Science,No,Yes,Male,Public,Male,Suburban
32875,5.0,2.0,-0.3089,0.25,,0.91,-0.33,0.16,2.0,2.0,3.0,3.0,1,1,2.0,8.0,1.0,4.0,0.0,0.0,6.0,,,,,2.0,2.0,2.0,2.0,2.0,1.5,1.5,2.0,Other Science,No,No,Female,Public,Female,City
32876,7.0,1.0,-1.0862,,,-0.33,,,2.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,,,,,,1.0,0.25,0.25,Other Science,Yes,Yes,Male,Public,,Suburban
32877,8.0,2.0,0.41700000000000004,1.53,,0.27,0.28,0.93,4.0,4.0,4.0,4.0,1,4,2.0,8.0,1.0,4.0,0.0,0.0,18.0,,,,,2.0,2.0,1.0,1.0,1.0,3.5,2.5,4.0,Other Science,No,No,Female,Public,Female,Rural
32878,8.0,2.0,1.2937,-0.49,,-0.33,0.1,0.5,2.0,2.0,3.0,3.0,1,1,,,,,,,,,,,,1.0,2.0,,1.0,2.0,3.0,2.5,3.5,Other Science,Yes,Yes,Female,Public,,City
32879,5.0,2.0,-0.2634,-0.05,11.0,-0.33,0.66,,,,,,2,1,1.0,8.0,0.0,4.0,0.0,0.0,11.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.5,2.5,2.5,Life Science,No,No,Female,Non-public,Male,City
32880,8.0,2.0,0.7127,-0.91,11.0,-0.94,,0.16,3.0,3.0,3.0,3.0,1,1,1.0,8.0,1.0,4.0,0.0,0.0,11.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,Life Science,No,No,Female,Public,Male,City
32881,8.0,1.0,0.4823,-0.05,6.0,1.52,1.69,1.64,2.0,3.0,3.0,4.0,2,3,2.0,8.0,1.0,3.0,1.0,1.0,14.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.5,3.0,Physical Science,Yes,Yes,Male,Non-public,Female,Town
32882,8.0,2.0,0.4969,0.05,11.0,0.91,-0.33,0.61,2.0,2.0,4.0,3.0,2,1,1.0,8.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,2.5,Life Science,No,No,Female,Non-public,Male,City
32883,5.0,2.0,0.6088,1.83,,2.15,-1.08,-1.82,3.0,3.0,3.0,3.0,1,2,1.0,8.0,1.0,4.0,1.0,0.0,3.0,,,,,2.0,2.0,3.0,2.0,2.0,2.5,2.0,3.5,Other Science,No,Yes,Female,Public,Male,Suburban
32884,8.0,1.0,-0.0101,,,-0.33,,,3.0,3.0,3.0,3.0,1,3,,,,,,,,,,,,,,,,,1.5,1.0,2.0,Other Science,Yes,Yes,Male,Public,,Town
32885,8.0,2.0,0.7532,1.83,,0.91,1.69,1.7,3.0,4.0,4.0,4.0,1,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.5,2.0,Other Science,Yes,Yes,Female,Public,,City
32886,8.0,1.0,0.6795,,,0.91,0.1,0.16,3.0,3.0,3.0,3.0,2,2,1.0,8.0,1.0,4.0,1.0,1.0,20.0,,,,,1.0,1.0,1.0,1.0,1.0,2.5,3.5,3.5,Other Science,Yes,Yes,Male,Non-public,Male,Suburban
32887,,1.0,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,2.0,-1.0,2.0,Other Science,Yes,Yes,Male,Non-public,,Suburban
32888,3.0,1.0,0.0175,-0.46,,-0.33,-0.33,-1.0,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,Other Science,Yes,Yes,Male,Public,,Suburban
32889,3.0,2.0,0.0174,,2.0,-1.57,,,1.0,1.0,2.0,4.0,1,2,2.0,8.0,0.0,3.0,0.0,0.0,5.0,1.0,4.0,4.0,3.0,,,,,,2.5,1.5,3.0,Life Science,No,No,Female,Public,Female,Suburban
32890,8.0,2.0,0.4218,0.25,11.0,0.91,0.1,0.16,3.0,3.0,3.0,3.0,1,4,2.0,8.0,1.0,4.0,1.0,1.0,23.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.5,Life Science,Yes,Yes,Female,Public,Female,Rural
32891,6.0,2.0,-0.4169,,,-1.57,,,3.0,4.0,3.0,4.0,1,3,,,,,,,,,,,,,,,,,2.5,1.5,1.0,Other Science,Yes,Yes,Female,Public,,Town
32892,3.0,1.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,Other Science,Yes,Yes,Male,Public,,Suburban
32893,8.0,1.0,0.2091,0.25,6.0,0.91,-0.89,-0.99,1.0,2.0,4.0,4.0,1,3,1.0,8.0,1.0,4.0,1.0,1.0,11.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.5,Physical Science,Yes,Yes,Male,Public,Male,Town
32894,5.0,1.0,-0.39399999999999996,-1.33,,-1.57,0.71,0.16,4.0,3.0,4.0,4.0,1,3,2.0,8.0,1.0,4.0,0.0,0.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,0.5,1.0,1.0,Other Science,No,No,Male,Public,Female,Town
32895,3.0,1.0,-0.5628,-0.78,1.0,-1.57,-0.33,0.16,2.0,2.0,4.0,4.0,1,2,2.0,8.0,1.0,3.0,1.0,0.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.5,2.5,Other Science,No,Yes,Male,Public,Female,Suburban
32896,8.0,2.0,-0.5315,,1.0,-0.97,,,3.0,3.0,3.0,3.0,1,3,1.0,8.0,1.0,4.0,0.0,0.0,25.0,1.0,3.0,4.0,3.0,,,,,,3.0,3.0,3.0,Other Science,No,No,Female,Public,Male,Town
32897,8.0,1.0,1.6848,0.69,11.0,1.52,0.1,1.32,4.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,11.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,Life Science,No,No,Male,Public,Female,Suburban
32898,8.0,1.0,1.04,1.83,,0.27,0.71,0.11,3.0,3.0,3.0,2.0,2,2,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,Other Science,Yes,Yes,Male,Non-public,,Suburban
32899,8.0,1.0,0.5672,-0.9,,-0.33,-1.5,-1.05,2.0,3.0,3.0,3.0,1,1,2.0,8.0,5.0,3.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,2.0,3.0,3.5,2.5,Other Science,Yes,Yes,Male,Public,Female,City
32900,8.0,1.0,-1.0836,-0.05,6.0,-0.33,0.1,-0.23,3.0,2.0,3.0,3.0,1,3,2.0,8.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,2.0,,2.0,2.0,2.0,2.5,1.0,1.5,Physical Science,No,No,Male,Public,Female,Town
32901,6.0,2.0,-0.2565,-0.89,,-0.33,-0.33,0.54,2.0,2.0,3.0,3.0,1,4,2.0,8.0,1.0,4.0,0.0,0.0,24.0,,,,,2.0,2.0,2.0,2.0,2.0,4.0,3.5,4.0,Other Science,No,No,Female,Public,Female,Rural
32902,1.0,1.0,0.5629,-0.46,,-1.57,-2.49,-2.59,2.0,2.0,2.0,2.0,1,1,,,,,,,,,,,,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,Other Science,Yes,Yes,Male,Public,,City
32903,2.0,2.0,-0.6352,0.25,7.0,-0.33,0.1,0.16,3.0,3.0,3.0,3.0,1,4,2.0,3.0,1.0,3.0,1.0,0.0,6.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.5,2.5,Physical Science,No,Yes,Female,Public,Female,Rural
32904,,1.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,3.0,2.0,2.0,Other Science,Yes,Yes,Male,Public,,Suburban
32905,8.0,2.0,-1.5696,,,0.27,,,3.0,3.0,3.0,3.0,1,2,,,,,,,,,,,,,,,,,1.0,1.0,0.25,Other Science,Yes,Yes,Female,Public,,Suburban
32906,8.0,1.0,-0.2303,0.25,,-1.57,-1.08,0.56,1.0,1.0,1.0,3.0,1,2,2.0,8.0,1.0,4.0,0.0,0.0,8.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,Other Science,No,No,Male,Public,Female,Suburban
32907,8.0,2.0,-0.8455,-0.05,6.0,-0.97,0.71,-0.3,3.0,3.0,3.0,3.0,1,4,2.0,8.0,1.0,3.0,0.0,0.0,11.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.5,3.0,2.5,Physical Science,No,No,Female,Public,Female,Rural
32908,5.0,1.0,-1.1309,-1.33,20.0,-0.33,,-0.6,4.0,4.0,1.0,1.0,1,2,1.0,8.0,1.0,4.0,1.0,0.0,8.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.5,4.0,Other Science,No,Yes,Male,Public,Male,Suburban
32909,8.0,2.0,-0.3118,-0.46,,0.91,0.23,0.87,2.0,2.0,4.0,3.0,1,1,2.0,8.0,1.0,4.0,1.0,0.0,12.0,,,,,2.0,1.0,1.0,1.0,2.0,3.5,3.5,4.0,Other Science,No,Yes,Female,Public,Female,City
32910,2.0,1.0,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,2.5,3.5,2.5,Other Science,Yes,Yes,Male,Non-public,,City
32911,8.0,1.0,-1.3682,,,-0.33,,,3.0,2.0,3.0,3.0,1,4,,,,,,,,,,,,,,,,,2.5,2.0,2.0,Other Science,Yes,Yes,Male,Public,,Rural
32912,8.0,2.0,-0.5673,,,0.27,,,3.0,3.0,3.0,2.0,1,1,2.0,8.0,1.0,3.0,0.0,0.0,13.0,,,,,,,,,,2.5,2.0,2.5,Other Science,No,No,Female,Public,Female,City
32913,8.0,1.0,0.0311,0.99,4.0,0.88,-0.38,0.05,3.0,3.0,3.0,3.0,1,1,1.0,8.0,1.0,4.0,1.0,0.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,Earth Science,No,Yes,Male,Public,Male,City
32914,8.0,1.0,-0.0528,-0.91,6.0,-0.33,0.1,-0.67,3.0,,3.0,3.0,1,4,2.0,8.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.5,1.5,Physical Science,No,Yes,Male,Public,Female,Rural
32915,,1.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,2.5,2.5,2.5,Other Science,Yes,Yes,Male,Public,,Suburban
32917,,2.0,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,2.0,2.5,1.5,Other Science,Yes,Yes,Female,Public,,Suburban
32918,8.0,2.0,0.1648,-0.16,,-0.33,-0.89,-1.44,3.0,3.0,3.0,3.0,1,2,2.0,8.0,1.0,3.0,0.0,1.0,3.0,,,,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,Other Science,Yes,No,Female,Public,Female,Suburban
32919,8.0,2.0,0.8963,-0.05,,0.91,1.27,1.64,3.0,2.0,2.0,2.0,1,1,1.0,8.0,1.0,4.0,1.0,1.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,Other Science,Yes,Yes,Female,Public,Male,City
